season	words
1	0.92
2	2.01
3	1.85
4	0.94
5	1.55
6	0.61
7	0.93
8	0.31
9	0.88
10	2.37
11	0.2
12	1.06
13	0.84
14	0.32
15	3.19
16	1.01
17	4.78
18	0.36
