season	words
1	0.88
2	0.52
3	0.26
4	0.57
5	0.24
6	0.52
7	0.26
8	0.21
9	0.03
10	0.55
11	0.21
12	1.41
13	0.44
14	0.09
15	1.05
16	0.12
17	0.29
18	1.2
