season	words
1	0.02
2	0.17
3	0.03
4	0.06
5	1.75
6	0.14
7	0.07
8	1.99
9	0.0
10	0.24
11	0.67
12	0.07
13	0.0
14	0.38
15	2.66
16	2.26
17	0.75
18	0.0
