season	words
1	0.12
2	0.07
3	0.07
4	0.14
5	0.01
6	0.04
7	0.05
8	0.0
9	0.08
10	0.24
11	0.0
12	0.03
13	0.66
14	0.02
15	0.08
16	0.02
17	1.25
18	0.02
