season	words
1	0.0
2	0.16
3	0.0
4	0.0
5	0.0
6	0.0
7	0.44
8	1.57
9	0.0
10	0.0
11	0.0
12	0.41
13	0.83
14	0.0
15	0.0
16	0.62
17	0.0
18	0.0
