season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.3
7	0.0
8	0.21
9	0.5
10	0.0
11	0.68
12	0.0
13	0.32
14	0.0
15	1.23
16	0.0
17	0.0
18	0.0
