season	words
1	28.04
2	25.0
3	0.0
4	33.71
5	28.17
6	8.68
7	34.48
8	0.0
9	25.97
10	10.31
11	0.0
12	0.0
13	5.49
14	0.0
15	6.21
16	12.74
17	20.83
18	0.0
