season	words
1	0.05
2	0.02
3	0.12
4	0.0
5	0.0
6	0.0
7	0.02
8	0.0
9	0.0
10	0.08
11	0.0
12	0.03
13	0.07
14	0.0
15	0.0
16	0.02
17	0.0
18	0.03
