season	words
1	1.27
2	0.8
3	0.91
4	0.58
5	0.88
6	1.1
7	0.64
8	1.15
9	0.68
10	0.63
11	0.81
12	0.45
13	0.77
14	1.33
15	0.62
16	0.74
17	0.5
18	0.81
