season	words
1	5.44
2	3.32
3	2.11
4	1.21
5	0.75
6	0.79
7	1.47
8	1.23
9	0.15
10	0.0
11	1.0
12	0.84
13	0.23
14	0.42
15	0.14
16	0.13
17	0.54
18	0.68
