season	words
1	0.1
2	0.11
3	0.46
4	0.18
5	0.66
6	0.36
7	0.1
8	0.21
9	0.22
10	0.85
11	0.18
12	0.08
13	0.58
14	0.9
15	0.07
16	0.34
17	0.31
18	0.15
