season	words
1	0.0
2	0.0
3	0.19
4	0.0
5	0.75
6	0.89
7	0.0
8	0.0
9	0.5
10	0.8
11	0.0
12	0.35
13	0.0
14	1.14
15	0.0
16	0.29
17	0.0
18	0.51
