season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.25
6	0.0
7	0.0
8	0.42
9	0.0
10	0.4
11	0.0
12	0.0
13	0.32
14	0.0
15	0.41
16	0.58
17	0.0
18	0.0
