season	words
1	0.07
2	0.03
3	0.02
4	0.03
5	0.08
6	0.03
7	0.1
8	0.0
9	0.12
10	0.05
11	0.08
12	0.0
13	0.07
14	0.05
15	0.05
16	0.07
17	0.0
18	0.06
