season	words
1	0.0
2	0.16
3	0.0
4	0.18
5	0.0
6	0.0
7	0.0
8	0.42
9	0.25
10	0.0
11	0.0
12	0.7
13	0.32
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
