season	words
1	0.05
2	0.13
3	0.36
4	0.25
5	0.23
6	0.09
7	0.02
8	0.07
9	0.51
10	0.03
11	0.23
12	1.05
13	0.07
14	0.19
15	0.64
16	0.02
17	0.09
18	0.09
