season	words
1	0.05
2	0.03
3	0.14
4	0.31
5	0.74
6	0.5
7	0.31
8	0.23
9	0.36
10	0.28
11	0.08
12	0.0
13	0.09
14	0.19
15	0.12
16	0.07
17	0.0
18	0.09
