season	words
1	0.16
2	0.16
3	0.0
4	0.0
5	0.0
6	0.23
7	0.68
8	0.0
9	0.29
10	0.13
11	0.57
12	1.0
13	0.35
14	1.66
15	1.43
16	2.15
17	0.18
18	1.88
