season	words
1	0.05
2	0.06
3	0.03
4	0.02
5	0.02
6	0.09
7	0.0
8	0.02
9	0.07
10	0.05
11	0.03
12	0.03
13	0.02
14	0.05
15	0.14
16	0.07
17	0.06
18	0.03
