season	words
1	3.86
2	3.31
3	1.1
4	1.9
5	1.28
6	0.0
7	1.61
8	2.19
9	0.0
10	4.39
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
