season	words
1	0
2	0
3	0
4	0.0
5	18.52
6	6.49
7	7.04
8	0.0
9	9.24
10	0.0
11	9.52
12	15.99
13	27.4
14	8.4
15	0.0
16	10.13
17	13.51
18	1.01
