season	words
1	0.0
2	0.49
3	0.03
4	0.02
5	0.02
6	0.07
7	0.04
8	0.02
9	0.0
10	0.0
11	0.0
12	0.0
13	0.05
14	0.05
15	0.0
16	0.0
17	0.0
18	0.0
