season	words
1	1.01
2	0.49
3	0.95
4	0.74
5	0.25
6	0.15
7	0.69
8	0.42
9	0.0
10	0.0
11	0.0
12	0.0
13	0.32
14	0.38
15	0.41
16	0.0
17	0.0
18	0.0
