season	words
1	0.0
2	0.02
3	0.0
4	0.02
5	0.0
6	0.1
7	0.0
8	0.02
9	0.0
10	0.0
11	0.0
12	0.08
13	0.14
14	0.02
15	0.0
16	0.0
17	0.03
18	0.22
