season	words
1	0.2
2	0.16
3	0.03
4	0.05
5	0.06
6	0.15
7	0.04
8	0.21
9	0.19
10	0.18
11	0.2
12	0.0
13	0.09
14	0.14
15	0.0
16	0.0
17	0.03
18	0.0
