season	words
1	34.74
2	29.7
3	20.48
4	20.73
5	20.03
6	22.62
7	15.86
8	22.87
9	18.4
10	15.4
11	26.92
12	18.87
13	18.36
14	23.91
15	20.99
16	26.62
17	12.5
18	23.96
