season	words
1	0.1
2	0.24
3	0.12
4	0.07
5	0.06
6	0.1
7	0.1
8	0.09
9	0.02
10	0.48
11	0.1
12	0.08
13	0.07
14	0.02
15	0.05
16	0.14
17	0.16
18	0.06
