season	words
1	0.02
2	0.03
3	0.02
4	0.05
5	0.04
6	0.05
7	0.0
8	0.12
9	0.02
10	0.03
11	0.03
12	0.08
13	0.0
14	0.0
15	0.02
16	0.0
17	0.03
18	0.12
