season	words
1	0.87
2	0.65
3	0.33
4	0.93
5	0.23
6	0.58
7	0.14
8	0.14
9	0.19
10	0.15
11	0.13
12	0.21
13	0.42
14	0.24
15	0.45
16	0.86
17	0.75
18	0.22
