season	words
1	0.05
2	0.0
3	0.0
4	0.03
5	0.29
6	0.19
7	0.02
8	0.0
9	0.31
10	0.13
11	0.05
12	0.03
13	0.14
14	0.05
15	0.07
16	0.05
17	0.06
18	0.06
