season	words
1	0.0
2	0.16
3	0.12
4	0.0
5	0.37
6	0.57
7	0.68
8	1.53
9	0.29
10	0.79
11	0.57
12	1.34
13	1.96
14	3.33
15	2.57
16	2.52
17	1.45
18	3.59
