season	words
1	0.0
2	0.47
3	0.0
4	0.1
5	0.37
6	0.23
7	0.0
8	0.15
9	0.0
10	0.0
11	0.28
12	0.33
13	0.0
14	0.21
15	0.29
16	0.0
17	0.18
18	0.0
