season	words
1	0.02
2	0.06
3	0.0
4	0.02
5	0.04
6	0.05
7	0.06
8	0.07
9	0.0
10	0.33
11	0.05
12	0.03
13	0.0
14	0.02
15	0.05
16	0.02
17	0.0
18	0.0
