season	words
1	0.07
2	0.0
3	0.41
4	0.12
5	0.06
6	0.05
7	0.06
8	0.45
9	0.27
10	0.08
11	0.18
12	0.03
13	0.14
14	0.07
15	0.05
16	0.12
17	0.09
18	0.0
