season	words
1	0.0
2	0.0
3	0.19
4	0.92
5	1.75
6	0.15
7	0.23
8	0.21
9	0.0
10	0.0
11	0.34
12	0.35
13	0.0
14	0.38
15	11.5
16	0.29
17	0.0
18	1.02
