season	words
1	2.24
2	1.95
3	1.54
4	2.3
5	1.31
6	1.05
7	1.19
8	1.2
9	1.33
10	0.98
11	0.94
12	0.89
13	0.95
14	1.09
15	0.76
16	0.77
17	0.96
18	0.96
