season	words
1	8.81
2	4.05
3	11.07
4	11.36
5	4.48
6	8.03
7	8.43
8	0.0
9	0.0
10	4.65
11	0.0
12	0.0
13	0.0
14	20.41
15	90.91
16	20.55
17	0.0
18	31.25
