season	words
1	0.12
2	0.17
3	0.63
4	0.4
5	0.31
6	0.31
7	0.04
8	0.12
9	0.51
10	0.05
11	0.05
12	0.11
13	0.51
14	0.12
15	0.0
16	0.12
17	0.47
18	0.09
