season	words
1	0.8
2	0.79
3	0.62
4	0.1
5	0.25
6	0.23
7	0.45
8	0.31
9	0.15
10	0.39
11	0.85
12	0.5
13	0.92
14	1.04
15	0.0
16	0.38
17	0.18
18	0.17
