season	words
1	1.85
2	2.63
3	2.52
4	1.68
5	1.05
6	1.09
7	0.44
8	0.0
9	0.9
10	0.32
11	0.31
12	0.0
13	0.42
14	0.0
15	0.33
16	0.31
17	0.0
18	0.33
