season	words
1	0.05
2	0.03
3	0.02
4	0.0
5	0.02
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.03
12	0.0
13	0.05
14	0.07
15	0.0
16	0.0
17	0.0
18	0.0
