season	words
1	0.0
2	0.16
3	0.0
4	0.3
5	0.12
6	0.0
7	0.0
8	0.0
9	0.15
10	0.0
11	0.85
12	0.0
13	0.23
14	1.25
15	0.57
16	0.0
17	0.18
18	0.0
