season	words
1	0.02
2	0.02
3	0.0
4	0.03
5	0.0
6	0.05
7	0.04
8	0.05
9	0.05
10	0.28
11	0.08
12	0.03
13	0.09
14	0.12
15	0.02
16	0.1
17	0.0
18	0.0
