season	words
1	0.0
2	0.16
3	0.0
4	0.0
5	0.0
6	0.23
7	0.23
8	0.0
9	0.0
10	0.0
11	0.14
12	1.5
13	0.12
14	0.21
15	0.29
16	0.38
17	0.54
18	0.86
