season	words
1	0.0
2	0.05
3	0.0
4	0.0
5	0.02
6	0.0
7	0.02
8	0.09
9	0.02
10	0.03
11	0.0
12	0.0
13	0.07
14	0.14
15	0.0
16	0.07
17	0.0
18	0.03
