season	words
1	0.05
2	0.41
3	0.07
4	0.03
5	0.0
6	0.07
7	0.21
8	0.02
9	0.0
10	0.1
11	0.03
12	0.39
13	0.16
14	0.12
15	0.38
16	0.12
17	0.34
18	0.4
