season	words
1	0.0
2	0.05
3	0.05
4	0.02
5	0.0
6	0.02
7	0.06
8	0.02
9	0.17
10	0.0
11	0.03
12	0.03
13	0.0
14	0.02
15	0.02
16	0.05
17	0.0
18	0.09
