season	words
1	0.23
2	0.0
3	0.46
4	0.72
5	0.21
6	0.0
7	0.87
8	1.05
9	0.3
10	0.0
11	0.62
12	0.0
13	0.42
14	0.49
15	0.0
16	0.62
17	0.0
18	0.0
