season	words
1	0.0
2	0.47
3	0.5
4	0.51
5	1.12
6	1.02
7	0.57
8	1.07
9	0.15
10	1.18
11	5.84
12	0.84
13	0.35
14	0.42
15	0.14
16	1.26
17	0.18
18	1.2
