season	words
1	1.16
2	0.33
3	0.0
4	0.72
5	0.0
6	0.0
7	0.66
8	0.52
9	0.0
10	0.0
11	0.31
12	0.0
13	0.0
14	0.0
15	0.0
16	0.0
17	0.0
18	0.0
