season	words
1	0.0
2	0.32
3	0.5
4	0.3
5	0.37
6	0.23
7	0.23
8	0.61
9	0.29
10	0.39
11	0.28
12	0.17
13	0.58
14	0.0
15	0.14
16	0.13
17	0.18
18	0.17
