season	words
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.02
8	0.07
9	0.12
10	0.13
11	0.03
12	0.05
13	0.0
14	0.05
15	0.05
16	0.02
17	0.0
18	0.0
