season	words
1	0.02
2	0.05
3	0.03
4	0.05
5	0.02
6	0.07
7	0.02
8	0.16
9	0.07
10	0.1
11	0.13
12	0.0
13	0.05
14	0.02
15	0.02
16	0.05
17	0.0
18	0.0
