season	words
1	0.07
2	0.03
3	0.02
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.05
13	0.0
14	0.0
15	0.0
16	0.02
17	0.03
18	0.0
