season	words
1	0.0
2	0.33
3	0.69
4	0.48
5	0.84
6	1.09
7	0.66
8	0.26
9	0.9
10	1.89
11	0.31
12	1.64
13	1.66
14	1.46
15	0.33
16	0.62
17	0.0
18	0.99
