season	words
1	0.17
2	0.09
3	0.09
4	0.03
5	0.06
6	0.03
7	0.02
8	0.7
9	0.0
10	0.03
11	0.0
12	0.0
13	0.28
14	0.05
15	0.0
16	0.0
17	0.09
18	0.0
