season	words
1	0.02
2	0.11
3	0.09
4	0.05
5	0.02
6	0.02
7	0.04
8	0.0
9	0.0
10	0.0
11	0.0
12	0.03
13	0.33
14	0.05
15	0.14
16	0.02
17	0.0
18	0.06
