season	words
1	0.0
2	0.02
3	0.0
4	0.0
5	0.02
6	0.07
7	0.0
8	0.0
9	0.12
10	0.0
11	0.03
12	0.0
13	0.0
14	0.02
15	0.02
16	0.0
17	0.0
18	0.0
