season	words
1	0.02
2	0.05
3	0.1
4	0.05
5	0.06
6	0.07
7	0.08
8	0.12
9	0.1
10	0.1
11	0.13
12	0.05
13	0.16
14	0.12
15	0.05
16	0.02
17	0.06
18	0.06
