season	words
1	0.0
2	0.0
3	0.37
4	0.2
5	0.12
6	0.23
7	0.11
8	0.0
9	0.29
10	0.0
11	0.0
12	0.17
13	0.23
14	0.0
15	0.0
16	0.38
17	0.0
18	0.0
