season	words
1	0.07
2	0.03
3	0.0
4	0.0
5	0.02
6	0.26
7	0.0
8	0.02
9	0.1
10	0.05
11	0.0
12	0.0
13	0.02
14	0.02
15	0.02
16	0.0
17	0.0
18	0.06
