season	words
1	1.16
2	1.65
3	2.75
4	0.96
5	1.68
6	1.91
7	2.18
8	2.36
9	2.09
10	0.95
11	2.79
12	0.41
13	1.25
14	1.46
15	1.0
16	1.55
17	0.97
18	1.98
