season	words
1	1.92
2	1.58
3	0.5
4	0.81
5	0.25
6	1.7
7	0.34
8	0.77
9	0.73
10	0.53
11	0.28
12	0.67
13	0.58
14	1.46
15	0.71
16	1.14
17	0.0
18	0.0
