season	words
1	0.15
2	0.05
3	0.07
4	0.12
5	0.08
6	0.02
7	0.08
8	0.0
9	0.02
10	0.0
11	0.0
12	0.03
13	0.0
14	0.02
15	0.0
16	0.0
17	0.03
18	0.06
